Rndrng_NPI,specialty,avg_complexity,total_services,total_benes,z
1013001924,Gastroenterology,4.87603305785124,242.0,208.0,3.092100266850952
1396980801,Internal Medicine,4.879828326180258,233.0,133.0,3.0907929945847217
1407941016,Internal Medicine,4.879781420765028,183.0,118.0,3.0906723599791928
1487066411,Urology,4.701219512195122,656.0,440.0,3.0900318409617933
1134392566,Internal Medicine,4.879478827361564,307.0,204.0,3.0898941292422215
1508247735,Internal Medicine,4.878787878787879,231.0,83.0,3.0881170996984415
1477524452,Otolaryngology,4.586734693877551,196.0,146.0,3.087888551331683
1861454878,Internal Medicine,4.878651685393258,445.0,306.0,3.08776682806445
1780632257,Family Practice,4.788461538461538,52.0,51.0,3.085909604918733
1134103070,Obstetrics & Gynecology,4.755434782608695,184.0,104.0,3.085170795798699
1487643094,Family Practice,4.787878787878788,132.0,53.0,3.0843418949939916
1730676891,Family Practice,4.787878787878788,66.0,45.0,3.0843418949939916
1427100486,Optometry,4.791666666666667,72.0,70.0,3.083954284099835
1659482677,Family Practice,4.787610619469026,113.0,49.0,3.0836204709578254
1609936202,Physical Medicine and Rehabilitation,4.91907514450867,173.0,133.0,3.083530324439424
1508838681,Internal Medicine,4.8766839378238345,965.0,432.0,3.0827060381609135
1154384881,Cardiology,4.9640718562874255,334.0,155.0,3.0825298391922
1912919952,Internal Medicine,4.876288659793815,582.0,159.0,3.081689434662326
1538314208,Pain Management,4.923076923076923,286.0,228.0,3.0810881243891832
1952492712,Cardiology,4.9633802816901404,355.0,207.0,3.080743350090415
1568416873,Physical Medicine and Rehabilitation,4.91747572815534,206.0,135.0,3.0801565479421407
1407910847,Family Practice,4.786301369863014,365.0,251.0,3.080098340457977
1386638393,Family Practice,4.786163522012578,159.0,100.0,3.07972750351739
1922449842,Internal Medicine,4.875518672199171,241.0,144.0,3.0797091270733983
1831183631,Urology,4.697247706422019,109.0,96.0,3.0795290587158086
1629198213,Podiatry,4.118476727785613,709.0,437.0,3.0795213138534168
1861874190,Family Practice,4.785714285714286,224.0,167.0,3.0785189724163766
1932543220,Internal Medicine,4.875,592.0,299.0,3.0783751698780777
1881878759,Internal Medicine,4.874551971326165,279.0,190.0,3.077222898609002
1265448302,Family Practice,4.78494623655914,93.0,61.0,3.0764527740823855
1104879592,Family Practice,4.7846153846153845,65.0,39.0,3.0755627194154345
1366409096,Obstetrics & Gynecology,4.75,72.0,64.0,3.073850423328421
1366965857,Otolaryngology,4.581196581196581,234.0,191.0,3.073674360823645
1780144469,Internal Medicine,4.873015873015873,126.0,97.0,3.073272254257886
1427051994,Ophthalmology,4.973516949152542,944.0,728.0,3.0724111449059768
1043415250,Orthopedic Surgery,4.577464788732394,213.0,186.0,3.0722350214366854
1720047780,Family Practice,4.783132530120482,83.0,47.0,3.0715735587394644
1699838102,Gastroenterology,4.866666666666666,105.0,88.0,3.070750714023372
1528154689,Otolaryngology,4.579881656804734,169.0,124.0,3.070299459140332
1700029154,Urology,4.693548387096774,62.0,58.0,3.069746821730678
1972552545,Dermatology,4.21978021978022,273.0,175.0,3.069728188298929
1710149380,Internal Medicine,4.871428571428571,140.0,77.0,3.069189921761734
1851476972,Family Practice,4.782122905027933,179.0,91.0,3.06885747517866
1902889942,Nephrology,4.806682577565632,419.0,189.0,3.0687940258501056
1538115571,Gastroenterology,4.865771812080537,149.0,145.0,3.068711001514776
1609261999,Obstetrics & Gynecology,4.747422680412371,194.0,148.0,3.0684819992703503
1174653331,Family Practice,4.781914893617022,188.0,61.0,3.06829788491312
1043830045,Family Practice,4.781818181818182,55.0,40.0,3.0680377117766735
1265450878,Cardiology,4.958448753462604,361.0,197.0,3.0680041293783984
1093735128,Cardiology,4.958217270194986,718.0,551.0,3.0674061572486107
1821001389,Optometry,4.783132530120482,83.0,83.0,3.0674018024523217
1225478068,Internal Medicine,4.870300751879699,532.0,212.0,3.0662893170934162
1194068668,Gastroenterology,4.86449864498645,369.0,189.0,3.065808971522872
1114950185,Nephrology,4.805349182763744,673.0,422.0,3.0653311673838948
1770587313,Cardiology,4.957142857142857,1120.0,596.0,3.0646307123205028
1144648882,Internal Medicine,4.869565217391305,115.0,68.0,3.0643976183966877
1710075346,Internal Medicine,4.869494290375204,613.0,236.0,3.0642152033691983
1023029162,Otolaryngology,4.577272727272727,220.0,201.0,3.063603347391394
1700948650,Otolaryngology,4.5772357723577235,246.0,192.0,3.0635084984361036
1508913674,Internal Medicine,4.869109947643979,382.0,147.0,3.063226724031754
1376603969,Hand Surgery,4.430555555555555,72.0,57.0,3.0626272856245347
1699966861,Internal Medicine,4.86875,160.0,110.0,3.062300985674479
1811317746,Internal Medicine,4.868421052631579,152.0,95.0,3.0614549759795513
1376726091,Ophthalmology,4.968329374505147,1263.0,555.0,3.061293508064096
1902069446,Gastroenterology,4.8625,160.0,91.0,3.061253302655221
1942384110,Optometry,4.779661016949152,59.0,59.0,3.060668589578757
1285929927,Urology,4.689839572192513,187.0,184.0,3.0599394752602387
1417325994,Optometry,4.779220779220779,77.0,63.0,3.0598147214832556
1316309032,Internal Medicine,4.867692307692308,325.0,196.0,3.0595807391169467
1801042015,Osteopathic Manipulative Medicine,5.0,748.0,60.0,3.0594287314229764
1285653196,Osteopathic Manipulative Medicine,5.0,297.0,52.0,3.0594287314229764
1306861729,Osteopathic Manipulative Medicine,5.0,784.0,32.0,3.0594287314229764
1205935715,Osteopathic Manipulative Medicine,5.0,535.0,60.0,3.0594287314229764
1962815068,Osteopathic Manipulative Medicine,5.0,260.0,56.0,3.0594287314229764
1568651198,Osteopathic Manipulative Medicine,5.0,154.0,20.0,3.0594287314229764
1649539404,Ophthalmology,4.967032967032967,455.0,418.0,3.058515140820354
1023192101,Cardiology,4.954579863739591,1321.0,478.0,3.0580099373515304
1386791077,Internal Medicine,4.866666666666666,510.0,490.0,3.0569429242732773
1164926432,Internal Medicine,4.866438356164384,292.0,130.0,3.0563557394621887
1942406533,Gastroenterology,4.860335195530726,358.0,303.0,3.0563188933969077
1063948172,Dermatology,4.21505376344086,93.0,69.0,3.056187852660742
1376544981,Internal Medicine,4.866141732283465,254.0,90.0,3.055592861558016
1275608853,Gastroenterology,4.859943977591036,357.0,182.0,3.0554271595470275
1982895835,Internal Medicine,4.866071428571429,112.0,93.0,3.055412049587222
1215938832,Cardiology,4.953560371517028,969.0,377.0,3.0553763649905554
1083818512,Physical Medicine and Rehabilitation,4.905707196029777,403.0,167.0,3.055332244370354
1881960573,Allergy/ Immunology,5.0,114.0,82.0,3.055060233648163
1689636482,Allergy/ Immunology,5.0,114.0,101.0,3.055060233648163
1184665424,Allergy/ Immunology,5.0,78.0,46.0,3.055060233648163
1699733766,Allergy/ Immunology,5.0,147.0,20.0,3.055060233648163
1982091872,Allergy/ Immunology,5.0,55.0,20.0,3.055060233648163
1619906427,Allergy/ Immunology,5.0,95.0,78.0,3.055060233648163
1942393095,Allergy/ Immunology,5.0,55.0,18.0,3.055060233648163
1831416197,Allergy/ Immunology,5.0,198.0,88.0,3.055060233648163
1083660047,Allergy/ Immunology,5.0,80.0,28.0,3.055060233648163
1184633745,Allergy/ Immunology,5.0,194.0,148.0,3.055060233648163
1154596047,Allergy/ Immunology,5.0,52.0,34.0,3.055060233648163
1396787339,Allergy/ Immunology,5.0,234.0,193.0,3.055060233648163
1629038609,Family Practice,4.776710684273709,833.0,374.0,3.0542975717784033
1205987252,Internal Medicine,4.865248226950355,141.0,128.0,3.0532948824682067
1053971002,Internal Medicine,4.865168539325842,89.0,80.0,3.053089936299381
1558393082,Internal Medicine,4.865168539325842,178.0,81.0,3.053089936299381
1023132503,Internal Medicine,4.865051903114187,289.0,150.0,3.0527899631872284
1245208982,Cardiology,4.9525316455696204,948.0,337.0,3.0527189398899486
1548520760,Hospitalist,4.668103448275862,232.0,216.0,3.052518069400053
1316200603,Family Practice,4.776041666666667,192.0,130.0,3.0524977871476664
1184781213,Optometry,4.775351014040561,641.0,543.0,3.052309074394169
1861550790,Nephrology,4.8,80.0,60.0,3.0514392107072115
1386670677,Gastroenterology,4.857707509881423,253.0,212.0,3.05032940262308
1972573814,Internal Medicine,4.864077669902913,206.0,138.0,3.0502843625319818
1215323621,Family Practice,4.775,80.0,57.0,3.0496955056571897
1871543694,Internal Medicine,4.863636363636363,198.0,60.0,3.049149380416987
1427213461,Gastroenterology,4.857142857142857,91.0,65.0,3.049042345181884
1124341201,Physician Assistant,4.965408805031447,318.0,270.0,3.0468802037957037
1013022433,Internal Medicine,4.862745098039215,153.0,93.0,3.046857161635725
1780668350,Internal Medicine,4.862694300518135,386.0,255.0,3.046726517041976
1699749564,Internal Medicine,4.8625,80.0,80.0,3.0462268014708784
1568548204,Internal Medicine,4.862275449101796,167.0,162.0,3.0456492858707485
1629070826,Cardiology,4.949458483754513,277.0,188.0,3.0447802878453762
1639629314,Physician Assistant,4.9640718562874255,334.0,292.0,3.044237928434968
1407008857,Internal Medicine,4.861702127659575,94.0,87.0,3.044174777955526
1235272428,Internal Medicine,4.861635220125786,159.0,55.0,3.0440027005118893
1760533400,Physician Assistant,4.963927855711423,499.0,201.0,3.0439533332508923
1194826909,Family Practice,4.772651006711409,1192.0,346.0,3.043376266859871
1902300486,Family Practice,4.772403982930299,703.0,458.0,3.0427117258971386
1700856655,Podiatry,4.104895104895105,143.0,128.0,3.042502121385772
1306865605,Family Practice,4.772079772079772,351.0,205.0,3.0418395370343148
1689675803,Family Practice,4.771739130434782,184.0,22.0,3.040923146208739
1639105877,Infectious Disease,4.713235294117647,136.0,102.0,3.0404659986920524
1588919518,Family Practice,4.771551724137931,232.0,126.0,3.0404189876197476
1013135912,Gastroenterology,4.852713178294573,129.0,100.0,3.0389454294416574
1407912694,Internal Medicine,4.858823529411764,85.0,46.0,3.036771398998172
1215989074,Hospitalist,4.662790697674419,86.0,84.0,3.0361537256052626
1578665667,Internal Medicine,4.858190709046455,409.0,168.0,3.0351438676190083
1174633879,Physical Medicine and Rehabilitation,4.895927601809955,221.0,216.0,3.034703366177941
1699971556,Cardiology,4.945525291828794,257.0,151.0,3.034619989103766
1356531180,Obstetrics & Gynecology,4.730769230769231,52.0,47.0,3.0337937207412793
1952301285,Family Practice,4.7687074829931975,147.0,93.0,3.0327674378779834
1649431693,Hospitalist,4.661637931034483,464.0,247.0,3.032602971762997
1538109988,Internal Medicine,4.857142857142857,252.0,43.0,3.032448929296364
1396890042,Interventional Cardiology,4.876523151909017,1231.0,727.0,3.031700084313267
1679878292,Physical Medicine and Rehabilitation,4.893909626719057,509.0,485.0,3.030446690347661
1538552419,Internal Medicine,4.8562874251497,167.0,49.0,3.0302488698673002
1619286465,Hospitalist,4.660869565217391,115.0,68.0,3.030236250014823
1013993435,Internal Medicine,4.8561643835616435,292.0,83.0,3.0299324229631193
1730390261,Optometry,4.763636363636364,55.0,45.0,3.029587790902497
1851505358,Family Practice,4.767441860465116,172.0,69.0,3.029362672516985
1700803616,Family Practice,4.767241379310345,464.0,251.0,3.02882334007295
1043447048,Physician Assistant,4.95593220338983,295.0,154.0,3.0281511454581063
1336291665,Internal Medicine,4.855421686746988,83.0,54.0,3.0280223036981275
1285749705,Cardiology,4.942942942942943,666.0,490.0,3.027949214671492
1235137746,Family Practice,4.766862170087976,682.0,207.0,3.0278031951274818
1801207618,Family Practice,4.766584766584766,407.0,282.0,3.0270569269331404
1699702142,Family Practice,4.766544117647059,544.0,276.0,3.0269475735580254
1174964456,Physical Medicine and Rehabilitation,4.892215568862276,334.0,194.0,3.026873278977728
1558495705,Internal Medicine,4.85496866606983,1117.0,552.0,3.026857193648099
1457448565,Otolaryngology,4.5625,96.0,74.0,3.0256874775140314
1033519780,Physician Assistant,4.954545454545454,374.0,308.0,3.0254104477915655
1972828192,Urology,4.6767676767676765,99.0,96.0,3.025373013798537
1164418331,Family Practice,4.76595744680851,470.0,260.0,3.0253693173994334
1861456527,Cardiology,4.941818181818181,275.0,129.0,3.0250437096118996
1669792032,Cardiology,4.941780821917808,292.0,274.0,3.0249472007824503
1346274602,Interventional Cardiology,4.874070401586515,2017.0,1286.0,3.024854248589196
1982840195,Gastroenterology,4.846153846153846,78.0,53.0,3.0239942272878597
1952806804,Internal Medicine,4.853658536585366,82.0,81.0,3.023487711621884
1801975933,Family Practice,4.765151515151516,396.0,183.0,3.023201207929047
1295051225,Pulmonary Disease,5.0,62.0,59.0,3.0228273793742715
1356440465,Pulmonary Disease,5.0,65.0,37.0,3.0228273793742715
1336662196,Pulmonary Disease,5.0,78.0,75.0,3.0228273793742715
1407110356,Pulmonary Disease,5.0,103.0,92.0,3.0228273793742715
1669675534,Pulmonary Disease,5.0,104.0,74.0,3.0228273793742715
1134430564,Pulmonary Disease,5.0,204.0,173.0,3.0228273793742715
1508882945,Pulmonary Disease,5.0,434.0,51.0,3.0228273793742715
1053493924,Pulmonary Disease,5.0,61.0,39.0,3.0228273793742715
1144583642,Pulmonary Disease,5.0,187.0,151.0,3.0228273793742715
1104213024,Pulmonary Disease,5.0,98.0,59.0,3.0228273793742715
1275876997,Pulmonary Disease,5.0,65.0,44.0,3.0228273793742715
1497845176,Pulmonary Disease,5.0,97.0,54.0,3.0228273793742715
1063708899,Pulmonary Disease,5.0,50.0,28.0,3.0228273793742715
1730296575,Pulmonary Disease,5.0,109.0,91.0,3.0228273793742715
1043385685,Pulmonary Disease,5.0,877.0,506.0,3.0228273793742715
1821095324,Pulmonary Disease,5.0,832.0,363.0,3.0228273793742715
1811976582,Pulmonary Disease,5.0,91.0,59.0,3.0228273793742715
1083795652,Pulmonary Disease,5.0,52.0,31.0,3.0228273793742715
1801851365,Pulmonary Disease,5.0,60.0,47.0,3.0228273793742715
1801280466,Pulmonary Disease,5.0,103.0,98.0,3.0228273793742715
1780620963,Pulmonary Disease,5.0,208.0,122.0,3.0228273793742715
1902945462,Pulmonary Disease,5.0,54.0,43.0,3.0228273793742715
1144244161,Pulmonary Disease,5.0,172.0,116.0,3.0228273793742715
1093791808,Pulmonary Disease,5.0,282.0,209.0,3.0228273793742715
1003882622,Pulmonary Disease,5.0,58.0,58.0,3.0228273793742715
1629049002,Pulmonary Disease,5.0,287.0,160.0,3.0228273793742715
1164598116,Pulmonary Disease,5.0,66.0,41.0,3.0228273793742715
1649354531,Pulmonary Disease,5.0,72.0,33.0,3.0228273793742715
1003806282,Pulmonary Disease,5.0,135.0,133.0,3.0228273793742715
1447426382,Pulmonary Disease,5.0,63.0,48.0,3.0228273793742715
1659670438,Pulmonary Disease,5.0,54.0,48.0,3.0228273793742715
1265540595,Pulmonary Disease,5.0,106.0,34.0,3.0228273793742715
1669884318,Pulmonary Disease,5.0,82.0,65.0,3.0228273793742715
1952965972,Optometry,4.76,50.0,48.0,3.0225348404336527
1497980346,Family Practice,4.764705882352941,51.0,48.0,3.022002370927772
1982684411,Family Practice,4.764705882352941,119.0,50.0,3.022002370927772
1760685234,General Surgery,5.0,111.0,21.0,3.0216068608290394
1114007465,General Surgery,5.0,73.0,70.0,3.0216068608290394
1649430299,General Surgery,5.0,77.0,66.0,3.0216068608290394
1750544227,General Surgery,5.0,61.0,56.0,3.0216068608290394
1780623892,General Surgery,5.0,104.0,100.0,3.0216068608290394
1750584058,General Surgery,5.0,90.0,45.0,3.0216068608290394
1154615888,General Surgery,5.0,86.0,85.0,3.0216068608290394
1750329926,General Surgery,5.0,52.0,45.0,3.0216068608290394
1124092085,General Surgery,5.0,52.0,45.0,3.0216068608290394
1134192305,General Surgery,5.0,59.0,53.0,3.0216068608290394
1659487072,General Surgery,5.0,137.0,48.0,3.0216068608290394
1659517605,General Surgery,5.0,63.0,46.0,3.0216068608290394
1366686065,General Surgery,5.0,117.0,60.0,3.0216068608290394
1134248016,General Surgery,5.0,91.0,90.0,3.0216068608290394
1700058260,General Surgery,5.0,73.0,55.0,3.0216068608290394
1144477100,General Surgery,5.0,53.0,41.0,3.0216068608290394
1164867354,General Surgery,5.0,78.0,77.0,3.0216068608290394
1154391738,General Surgery,5.0,66.0,33.0,3.0216068608290394
1366685703,General Surgery,5.0,184.0,130.0,3.0216068608290394
1831335603,General Surgery,5.0,54.0,54.0,3.0216068608290394
1093321168,General Surgery,5.0,187.0,130.0,3.0216068608290394
1306932074,General Surgery,5.0,169.0,81.0,3.0216068608290394
1003137803,General Surgery,5.0,64.0,60.0,3.0216068608290394
1336198100,General Surgery,5.0,129.0,43.0,3.0216068608290394
1972866770,General Surgery,5.0,193.0,146.0,3.0216068608290394
1972764462,General Surgery,5.0,59.0,57.0,3.0216068608290394
1972166429,General Surgery,5.0,73.0,43.0,3.0216068608290394
1023109683,General Surgery,5.0,60.0,47.0,3.0216068608290394
1326090911,General Surgery,5.0,78.0,60.0,3.0216068608290394
1932342334,General Surgery,5.0,92.0,73.0,3.0216068608290394
1932211828,General Surgery,5.0,82.0,55.0,3.0216068608290394
1043435548,General Surgery,5.0,71.0,55.0,3.0216068608290394
1902024854,General Surgery,5.0,57.0,50.0,3.0216068608290394
1891763553,General Surgery,5.0,104.0,84.0,3.0216068608290394
1053548750,General Surgery,5.0,55.0,26.0,3.0216068608290394
1053666198,General Surgery,5.0,61.0,61.0,3.0216068608290394
1891051934,General Surgery,5.0,58.0,41.0,3.0216068608290394
1871905752,General Surgery,5.0,70.0,69.0,3.0216068608290394
1871674770,General Surgery,5.0,271.0,196.0,3.0216068608290394
1063701746,General Surgery,5.0,74.0,48.0,3.0216068608290394
1356375976,General Surgery,5.0,54.0,48.0,3.0216068608290394
1851680847,General Surgery,5.0,91.0,91.0,3.0216068608290394
1851486831,General Surgery,5.0,56.0,19.0,3.0216068608290394
1851361000,General Surgery,5.0,311.0,253.0,3.0216068608290394
1841370079,General Surgery,5.0,118.0,114.0,3.0216068608290394
1831420306,General Surgery,5.0,71.0,48.0,3.0216068608290394
1831391598,General Surgery,5.0,57.0,54.0,3.0216068608290394
1174652051,General Surgery,5.0,54.0,15.0,3.0216068608290394
1811307879,General Surgery,5.0,86.0,80.0,3.0216068608290394
1174622617,General Surgery,5.0,151.0,75.0,3.0216068608290394
1275976201,General Surgery,5.0,131.0,102.0,3.0216068608290394
1487070322,General Surgery,5.0,107.0,92.0,3.0216068608290394
1467656249,General Surgery,5.0,82.0,58.0,3.0216068608290394
1205134665,General Surgery,5.0,116.0,107.0,3.0216068608290394
1407871221,General Surgery,5.0,83.0,76.0,3.0216068608290394
1255364709,General Surgery,5.0,62.0,58.0,3.0216068608290394
1487698791,General Surgery,5.0,112.0,106.0,3.0216068608290394
1487909313,General Surgery,5.0,106.0,84.0,3.0216068608290394
1598149239,General Surgery,5.0,63.0,29.0,3.0216068608290394
